StudentID,num__Age,num__StudyHours,num__Attendance,num__PreviousGPA,num__AssignmentsCompleted,num__SleepHours,num__InternetHours,cat__Scholarship_No,cat__Scholarship_Sí,cat__Program_Administración,cat__Program_Contador Auditor,cat__Program_Ingeniería Civil,cat__Program_Ingeniería Industrial,cat__Program_Ingeniería Informática,FinalGrade
STU-12624,1.3884613246659603,0.17071083738784193,-0.16285893166709933,-0.1025280756444481,1.0585876518438173,0.6637940370054666,-1.0009570697620902,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.47
STU-14143,2.4295663698650882,-0.47866045813818664,-0.6150850169885755,-0.5354719948722872,0.11374637960551581,-1.263051352272378,-0.1580103322093886,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.28
STU-10299,-1.4745775496316413,-1.1525363308538767,-0.25271171281175914,0.5399048367581526,0.20830268721683565,0.05444976860136239,1.3415796972774832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.24
STU-11441,0.6076325407666144,-0.07637698260791091,0.1382959941474207,-0.4516763976023833,0.23428762671307612,-0.3325661856552993,-0.5275630686002469,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.48
STU-14536,0.8679088020663964,-0.6889914123494473,0.0657225939921197,0.9030190915944062,0.01991187586909191,2.005998303895589,0.08326790064084126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.45
STU-11833,0.08708001816705048,-0.023283732030311134,-0.5499170658287125,-0.11649400852276522,0.8738058598705511,-0.42314438771536844,-0.1580103322093886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.42
STU-13850,-0.9540250270320775,1.5940183624873454,-0.21914034403243524,1.0706102861342153,1.0585876518438173,-0.16787854554608161,-1.3979971997687974,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.35
STU-13069,-1.4745775496316413,0.5076487737456871,1.220478940680911,0.651632299784692,1.0585876518438173,0.6308565089836231,-1.3857805803839758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.01
STU-12802,0.34735627946683245,-0.24586697483640266,-0.4936356534633752,0.38627957509666194,-0.5365989116753922,0.672028419010928,1.433204342663646,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.47
STU-11577,0.6076325407666144,-2.2695366410826114,-0.6052110849946575,-0.13045994140108233,0.1729342973469531,-0.06083157947509033,0.35814183679933104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.68
STU-11457,-0.1731962431327315,-0.3663478126855715,1.4910246773142826,0.13489278328694773,0.07404716648625967,-0.7195821399119602,-1.685087755312109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2
STU-10142,0.08708001816705048,0.39329408019393347,-0.7088873709308035,-0.5913357263855569,0.6947984988964495,0.005043476568596729,0.1382426878725391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.33
STU-13353,-1.4745775496316413,-0.5868890073925246,0.0657225939921197,0.7214619641762801,-1.7420113827509944,0.6884971830218495,-0.30155560998104425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.33
STU-11708,1.9090138472655243,-0.26832950392692556,0.9874541456244296,-0.21425553867098746,-1.435244735920377,-1.3453951723269866,0.6299616181116154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.86
STU-11243,-0.9540250270320775,-0.04983035731911121,-0.7592444240997893,0.8052575614461839,-0.33665923832931954,-0.5054882077699776,-0.1580103322093886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.69
STU-11984,1.1281850633661783,0.8609230948966394,0.8037990105375419,-0.4796082633590175,1.0585876518438173,0.13679358865597085,-0.4420467329064945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.48
STU-11667,-0.1731962431327315,0.8119139405173168,-0.8165132296645177,-1.7086103566509492,-0.2926292019606898,-0.9913167460921691,0.2023799396428536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.12
STU-11622,-0.4334725044325135,-0.42760925565972524,-0.04042217494250799,-0.42374453184574784,-0.1295015262342906,-1.3289264083160652,0.25735472687455146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8
STU-12938,0.08708001816705048,2.2127589365262965,1.1513614167234796,0.3164499107050751,1.0585876518438173,-1.1724731502123082,-0.1793894161328265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.13
STU-13137,0.34735627946683245,0.5505317838275947,0.9272231604615255,1.321997077943928,0.2263477840892249,-0.45608191573721196,-1.06814847637861,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.12
STU-11643,0.6076325407666144,-1.0749385030866154,0.8334208065192976,-1.680678490894315,-0.2204488144711328,0.17796549868327508,-0.06027737713081439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.16
STU-10227,-0.1731962431327315,0.39533612829307224,0.534240667103561,-0.7868587866820002,0.5879715254119059,-1.0901293301576997,1.1797094904285945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3
STU-10631,-1.2143012883318594,2.0167223190090047,1.5048481821057689,1.0426784203775796,0.6601519129014629,2.285967292081259,0.41922493372343994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.17
STU-14168,-0.6937487657322955,-0.10904975219412621,-0.8076266908699905,-2.672259725254851,-1.7853196152447286,0.2850124647542664,1.3415796972774832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.57
STU-10757,0.08708001816705048,-1.001424771517631,0.6477908850336251,-0.13045994140108233,0.1491147694753994,1.5284041475788583,-0.35958455205894774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.11
STU-13177,-0.6937487657322955,-0.023283732030311134,-0.1302749560871678,-0.7868587866820002,-0.34820810032764843,-1.0736605661467777,-0.3107180745196606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.73
STU-12562,-1.4745775496316413,-0.9238269437503697,1.4268441193538106,-0.3259830016975256,-1.5875453535233424,1.890716955819138,-0.2618515969803735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.37
STU-10431,0.08708001816705048,1.2591224742286387,1.5048481821057689,1.0147465546209455,0.04950583473981003,0.3097156107706492,0.13518853302633374,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.75
STU-12784,-0.6937487657322955,-1.154578378953015,0.1373086009480297,-0.5354719948722872,0.1180772028548894,0.013277858574057428,-0.958198901915214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42
STU-11570,0.6076325407666144,0.4463873307715336,-0.028573456549805098,-0.04666434413117842,1.0585876518438173,1.5778104396116241,0.08632205548704663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.75
STU-11452,2.4295663698650882,0.027767470448150235,0.0810271885826924,1.7968387958067198,0.7467683778889315,0.23560617272150144,-0.9062782695297215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
STU-11970,0.08708001816705048,-0.7767994806124008,-0.29813179998378597,0.40024550797497904,-0.3972907638205477,1.0178724632402847,-0.7413539078346277,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.65
STU-14680,-1.4745775496316413,-0.26832950392692556,-0.6605051041606024,-1.7365422224075848,0.13395688810259185,1.141388193322198,-1.165881431457184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.24
STU-10534,0.08708001816705048,0.06044024003436554,-0.014749951758318863,1.321997077943928,0.9777456178555131,-0.8925041620266386,-1.4774052257701389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.69
STU-13246,-1.2143012883318594,-1.4894742672117216,-0.15890935886953125,0.6097345011497406,-1.4619514792915136,0.5896845989563189,-0.313772229365866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.66
STU-14867,-0.9540250270320775,-0.9687520019314156,-0.8471224188456644,-0.5913357263855569,0.1729342973469531,0.27677808274880566,0.08326790064084126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.73
STU-10827,-1.4745775496316413,-0.9197428475520927,0.33873681362397035,0.4980070381232013,-2.3331687562904664,-1.180707532217769,0.29095043018281114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.07
STU-13858,-0.1731962431327315,0.17887902978439593,0.06029193139546375,-0.43771046472406494,1.0585876518438173,-0.9583792180703257,-0.1763352612866211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
STU-13380,0.08708001816705048,2.320987485780635,0.9785676068299024,0.06506311889536094,0.1729342973469531,0.9519974071965978,-0.23131004851831924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.43
STU-11960,-0.4334725044325135,-1.0422657335004,-0.2625856448056787,-0.9963477798567617,-0.9833955102357509,0.3920594308252584,2.4258046676804144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.45
STU-11783,0.08708001816705048,-0.3234648026036641,0.15606907173647502,0.6237004340280577,0.25594174295994304,0.268543700743345,0.39784584980000176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.13
STU-10480,-0.4334725044325135,-1.311816082586676,-0.3001065863825693,0.0929949846519964,0.22057335309006046,-1.0077855101030906,-0.7841120756815039,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.45
STU-12253,1.6487375859657423,0.6260875634957174,0.9805423932286857,0.8611212929594536,0.35410706994574054,0.3097156107706492,-0.1580103322093886,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.82
STU-14676,-0.1731962431327315,0.6975592469655633,-0.20432944604155803,-0.6192675921421923,1.0585876518438173,0.40029381283071913,-0.1580103322093886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62
STU-13732,2.1692901085653062,2.559907113379834,1.5048481821057689,-0.01873247837454296,1.0585876518438173,-1.7571142726000304,-0.1580103322093886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.08
STU-13786,0.08708001816705048,0.1339539716033498,0.6290304142451799,1.7968387958067198,0.1729342973469531,-1.2795201162832994,0.281787965644195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.02
STU-13159,2.1692901085653062,-1.4302548723367063,-2.2235485387979312,-1.191870840153205,-3.124987607050907,-1.4936140484252822,-0.11219800951630686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4
STU-12147,1.9090138472655243,-0.42760925565972524,-0.982395287162351,1.3778608094571978,-0.8260422655085161,-0.3078630396389165,0.2665171914131679,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.39
STU-14408,0.34735627946683245,-0.3500114278924638,-1.9075827149925335,-0.4796082633590175,0.26099437008421256,-0.8183947239774908,-0.243526667903141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.22
STU-13714,0.34735627946683245,0.11761758681024213,0.9074752964736879,1.7968387958067198,0.18448315934528195,0.8037785310983022,1.100301464427253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.48
STU-10671,1.3884613246659603,-0.9891724829228002,-1.1532143106571449,-0.5354719948722872,-0.7913956795135285,1.7342636977153802,0.7765610507294762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-14252,0.8679088020663964,-1.0524759739960923,-1.2766384605811287,-2.686225658133168,-0.8910046142491178,-0.06083157947509033,-0.1580103322093886,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.47
STU-13422,-0.1731962431327315,1.0304130871251316,0.0657225939921197,-0.38184673321079526,1.0585876518438173,-0.31609742164437715,-0.500075674984398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.31
STU-14059,-0.6937487657322955,-0.9912145310219387,-1.2193696550164004,-0.35391486745416106,0.452272396931538,-0.637238319857351,-1.269722696228169,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.32
STU-11303,0.08708001816705048,0.5301113028362102,0.16890518332856888,0.5818026353931052,-0.019065533375269325,0.32618437478157136,-0.33820546813550956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.18
STU-13772,0.08708001816705048,-0.023283732030311134,0.8245342677247705,0.5818026353931052,-0.11506544873638003,1.6025135856280062,2.071522705520583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.1
STU-14298,-1.4745775496316413,-0.4337353999571405,-1.4089491492996395,0.651632299784692,0.9214449156136585,1.2896070694204937,0.46198310157031597,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.08
STU-14978,-0.1731962431327315,0.28506553093959547,0.0657225939921197,0.651632299784692,-0.2789149283376741,-1.106598094168621,2.383046499833538,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.49
STU-14188,-1.2143012883318594,1.6369013725692523,0.9785676068299024,-0.22822147154930458,1.0585876518438173,-1.5594891044689692,-0.1580103322093886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.84
STU-11599,-0.1731962431327315,-0.48887069863387866,1.0022650436153069,0.5119729710015184,0.16932527797247543,-0.18434730955700304,-0.8940616501448997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.04
STU-13124,-0.1731962431327315,-0.11109180029326463,1.5048481821057689,1.7968387958067198,1.0585876518438173,-1.6665360705399606,-1.1200691087641024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.13
STU-12595,1.1281850633661783,1.0467494719182389,-0.4215559499077697,-0.8147906524386356,1.0585876518438173,0.06268415060682309,0.00385987463949986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.92
STU-13440,-0.4334725044325135,-0.26832950392692556,0.11756073696019204,0.3723136422183448,-2.551875330383824,1.141388193322198,-1.2300186832274982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.18
STU-10365,0.08708001816705048,-0.780883576810678,-0.938949986389109,-1.7505081552859019,-1.875545099606675,-2.1029583168293873,1.472908355664317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.73
STU-11223,-1.4745775496316413,-1.2199239181254458,-1.5155876148339613,0.8331894272028181,-0.27674951671298736,1.5778104396116241,-1.2452894574585254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.88
STU-13949,1.6487375859657423,0.7751570747328247,0.0657225939921197,-1.9320652827040279,1.0585876518438173,0.3179499927761099,0.0679971264098141,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
STU-11848,-0.9540250270320775,-0.04983035731911121,1.3231678334176644,1.2521674135523413,-0.6477567084093104,-0.3819724776880642,-0.5733753912933284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.33
STU-10277,-0.9540250270320775,0.25035071325424174,-0.5884254006049955,0.20472244767853576,-0.27169688958871885,1.0919819012894325,0.10159282971807405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.73
STU-13838,-1.4745775496316413,-0.278539744422618,-1.7061545023165914,0.051097186017043834,0.1729342973469531,1.5778104396116241,-0.8268702435283801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
STU-10103,0.8679088020663964,-1.3056899382892608,0.04153146060701845,-1.261700504544793,0.2581071545846298,0.7790753850819193,1.8791109502096408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9
STU-13831,1.6487375859657423,-1.0606441663926462,-2.837830532969599,-2.001894947095615,-0.9141023382457756,-0.6290039378518903,0.8804023155004611,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.94
STU-14952,-0.1731962431327315,0.9181004416725164,-0.1342245288847345,-0.1025280756444481,1.0585876518438173,0.5896845989563189,-0.04500660289978724,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5
STU-10733,-1.4745775496316413,-0.06208264591394167,-0.32084184356979795,-0.03269841125286007,0.33461836532356043,-0.5960664098300468,1.3629587812009207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.55
STU-14796,1.6487375859657423,-0.5644264783020017,-1.092983325494241,0.6097345011497406,-0.9162677498704623,-1.3206920263106037,2.175363970291568,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.03
STU-13845,1.6487375859657423,-1.6099551050608905,-0.11052709209933012,-1.3035983031797445,-1.2685080408195002,-1.1971762962286912,0.0985386748718684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7
STU-13727,-1.2143012883318594,0.3749156473016874,0.4364887403637664,1.573383869753641,1.0585876518438173,0.013277858574057428,-0.005302589899116539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.02
STU-11785,0.6076325407666144,0.7036853912629788,0.39699301238809104,-0.27011927018425713,0.9474298551098991,-1.6335985425181176,0.06188881671740308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.77
STU-13287,0.8679088020663964,0.18296312598267275,1.5048481821057689,0.3723136422183448,0.6933548911466586,0.23560617272150144,-0.2618515969803735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.94
STU-10106,-0.1731962431327315,1.365308975383838,0.4828962207351842,1.7968387958067198,1.0585876518438173,0.02151224057951886,-0.1580103322093886,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.86
STU-11209,-0.6937487657322955,-1.4404651128323989,-1.3576047029312612,0.3723136422183448,0.1729342973469531,-1.5265515764471256,-0.832978553220791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8
STU-14090,-0.6937487657322955,-1.1892931966383689,0.2241992024945138,0.27455211207012253,-0.23127587259456675,0.013277858574057428,-1.1078524893792807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.24
STU-13100,0.34735627946683245,0.7833252671293783,1.1237144071405072,-2.3929410676885023,0.6363323850299092,-1.7818174186164133,-0.8940616501448997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.34
STU-13087,-1.2143012883318594,1.2795429552200228,0.0657225939921197,0.38627957509666194,0.6384977966545959,1.4048884174969465,0.14129684271874476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.12
STU-13134,2.559704500514979,0.8874697201854398,0.6596396034263281,0.7354278970545971,1.0585876518438173,0.43323134085256265,0.6818822504971079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.74
STU-13768,1.1281850633661783,0.8813435758880243,-0.9310508407939742,0.4561092394882487,1.0585876518438173,1.4954666195570157,-0.9246031986069542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.42
STU-12786,-0.9540250270320775,1.1917348869570692,1.4614028813325268,1.7968387958067198,1.0585876518438173,-1.3700983183433695,0.3611959916455364,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.73
STU-10687,0.8679088020663964,0.20542565507319563,-0.5765766822122926,-0.03269841125286007,0.4392799271834183,0.6226221269781624,0.013022339178116259,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.47
STU-11768,-0.9540250270320775,0.24014047275854936,0.5875598998707212,0.3304158435833922,1.0585876518438173,0.6226221269781624,0.2084882493352644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.54
STU-13911,1.1281850633661783,-1.032055493004708,-1.1344538398686996,-1.6108488265027283,-2.2234545673063395,0.6967315650273102,-0.1580103322093886,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.36
STU-10143,1.3884613246659603,0.24218252085768813,-2.305502174347457,0.16282464904358318,-0.26375704696486657,-0.7360509039228816,-0.5581046170623012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.59
STU-12260,-1.4745775496316413,1.8166016052934368,1.5048481821057689,-0.004766545496225848,1.0585876518438173,1.3225445974423364,-1.233072838073704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.91
STU-13322,-0.1731962431327315,0.7465684013448862,-0.22605209642817906,-0.2561533373059388,1.0585876518438173,0.02151224057951886,0.08937621033325228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.42
STU-12420,0.8679088020663964,-0.5542162378063092,-1.2006091842279552,1.2661333464306586,0.05094944248960191,-1.5512547224635085,-0.02668167382255444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.36
STU-13483,0.34735627946683245,0.6015829863060561,1.5048481821057689,1.713043198536816,1.0585876518438173,-1.0571918021358562,0.9659186511942138,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.55
STU-12902,-1.4745775496316413,0.4953964851508562,-0.3139300911740555,-0.06063027700949553,-0.1244488991100221,-0.28315989362253363,-1.2391811477661145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.37
STU-12824,1.1281850633661783,-0.023283732030311134,-0.737521773713167,-0.3120170688192085,-0.6759070595302377,-1.3206920263106037,0.1565676169497719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.49
STU-14097,-0.4334725044325135,0.029809518547288645,-0.9053786176097851,-0.35391486745416106,0.338949188572934,-1.650067306529039,-0.8696284113752561,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.15
STU-13364,-0.4334725044325135,-0.3500114278924638,0.7880007193472709,0.5259389038798356,-0.8736813212516235,-0.3490349496662207,-1.422430438538441,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.38
STU-11390,0.6076325407666144,-1.1607045232504305,0.0657225939921197,0.6237004340280577,-0.9740120598621078,1.1084506653003539,-0.08471061590045793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.39
STU-12908,1.1281850633661783,-0.18460553186224887,-1.2924367517713982,-1.359462034693014,0.14261853460133903,-0.40667562370444704,-0.6375126430636426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.12
STU-10777,0.34735627946683245,0.029809518547288645,0.6152069094536936,0.2885180449484397,0.1801523360959084,0.005043476568596729,-0.8574117919904346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5
STU-11025,-1.4745775496316413,-0.4745763619399098,-0.11645145129568157,-1.5410191621111402,0.4392799271834183,-0.9254416900484821,0.7429653474212166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.1
STU-12291,0.08708001816705048,-1.1729568118452611,-1.092983325494241,-1.5270532292328232,-1.4330793242956903,0.5979189809617803,-0.2740682163651953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.17
STU-12739,-0.1731962431327315,0.05022999953867312,-0.7770175016888423,-1.862235618312441,0.19603202134361083,-0.42314438771536844,0.6666114762660805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.57
STU-13575,0.34735627946683245,0.23401432846113412,-0.1984050868452066,-1.7924059539208543,0.1729342973469531,1.6025135856280062,0.47419972095513774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.84
STU-14958,-1.2143012883318594,-2.2695366410826114,0.0657225939921197,-1.3734279675713312,-0.4175012723176237,-0.6207695558464297,2.5620963276923314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.01
STU-14915,0.08708001816705048,-0.15193276227603394,-0.6358202741758057,-0.28408520306257423,0.42700926131019346,0.6308565089836231,0.3031670495676329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.06
STU-11491,0.08708001816705048,-0.5052070834269863,-1.8996835693973988,-0.8008247195603185,-2.117349397696691,1.2402007773877282,-0.09387308043907433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.36
STU-10575,-0.4334725044325135,0.8486708063018089,1.2106050086869913,-0.06063027700949553,-0.8845083793750574,-1.0571918021358562,1.2346842776602924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.64
STU-10117,0.8679088020663964,0.2768973385430418,1.2767603530462468,-0.15839180715771778,0.23212221508838934,-0.22551921958430726,-1.3155350189212507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.67
STU-10342,0.34735627946683245,-0.5623844302028633,-0.4748751826749299,-0.5075401291156529,0.442167142683,-0.9336760720539429,-0.20687680974867567,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.65
STU-12909,0.34735627946683245,-0.37451600508212546,-1.432646586085044,-0.08856214276612975,-1.0584631132248896,0.7626066210709972,-0.47564243621475444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.18
STU-11322,1.1281850633661783,-0.7155380376382474,-1.6794948859330114,0.9309509573510404,0.1729342973469531,-1.4277389923815957,1.307983993969223,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06
STU-11040,0.8679088020663964,1.4735375246381759,0.9805423932286857,1.7968387958067198,1.0585876518438173,-0.6043007918355082,-1.0589860118399936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.02
STU-13297,0.08708001816705048,-0.023283732030311134,1.0072020096122658,1.140439950525802,-0.1699225432284427,0.41676257684164053,1.5706413107428912,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.35
STU-12187,0.08708001816705048,-0.1948157723579413,0.20247655210789278,-1.8762015511907584,0.8831893102441932,0.17796549868327508,-0.1580103322093886,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.12
STU-13466,1.6487375859657423,-0.023283732030311134,-0.20136726644338232,-1.5270532292328232,-1.003606018732826,-1.1230668581795433,1.4668000459719057,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.46
STU-11719,-1.4745775496316413,-0.7257482781339395,0.7129588361934897,0.9309509573510404,-0.001020436502880075,-1.790051800621874,-0.4420467329064945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.81
STU-11863,-0.1731962431327315,-0.24995107103467948,0.02474577621735649,0.3024839778267568,0.3995807140641621,-0.027894051453246804,-0.30766391967345524,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9
STU-12227,-0.4334725044325135,-2.1633501399274118,-2.3459852955225236,-2.3091454704185987,-2.0300111288343268,1.2896070694204937,-0.41761349413685095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.45
STU-12566,1.3884613246659603,-0.21523625334932578,-1.3418064117409918,-0.13045994140108233,-0.32294496470630385,-0.07730034348601174,-1.159773121764773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.98
STU-11834,-0.1731962431327315,-0.6175197288796015,0.917349228467606,-0.01873247837454296,-0.9906135489847062,0.02151224057951886,0.4803080306475485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.18
STU-13181,1.6487375859657423,-1.7406461834057516,-0.060170038930344255,-2.08569054436552,-0.673019844030655,0.26030931873788427,0.35203352710692004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.11
STU-13469,0.6076325407666144,-0.05187240541824962,-1.080147213902147,-0.4656423304807004,-1.3392448205592664,-2.629958765178883,-1.144502347533746,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.35
STU-14339,0.08708001816705048,-0.3193807064053869,-1.321071154553763,-1.3175642360580628,-1.528357435781906,0.5402783069235539,-0.8085453144511474,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.31
STU-11142,-0.1731962431327315,0.8997220087802703,0.9756054272317267,1.7968387958067198,0.5258963921708869,-0.7360509039228816,0.47725387580134315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64
STU-11527,1.6487375859657423,-0.29487612921572565,-0.09374140770966817,1.7968387958067198,1.0585876518438173,-0.027894051453246804,-0.9032241146835162,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.92
STU-13613,1.6487375859657423,0.5137749180431026,-0.024623883752237,-0.9963477798567617,-0.3547043352017088,-1.0818949481522384,0.6940988698819295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.87
STU-10023,-0.4334725044325135,1.0099926061337468,0.3377494204245794,1.0985421518908494,1.0585876518438173,0.7955441490928408,2.5620963276923314,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.74
STU-13312,0.08708001816705048,-1.634459682250552,-1.6548100559482146,-0.6192675921421923,-1.8762669034815704,-0.5384257357918212,-0.33820546813550956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.99
STU-12395,-0.1731962431327315,1.024286942827716,0.7080218701965306,0.4421433066099316,0.6002421912851307,0.12855920665051015,-0.40845102959823454,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.09
STU-14866,-0.4334725044325135,-0.023283732030311134,-0.36329975114364904,-0.28408520306257423,1.0585876518438173,1.470763473540632,-1.7767124006982722,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.94
STU-10697,1.3884613246659603,0.8057877962199013,0.9923911116213887,0.6097345011497406,1.0585876518438173,-0.036128433458707504,0.9567561866555971,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.38
